"","blog.txt","news.txt","twitter.txt"
"a coupon code",1,0,1
"a court of",2,1,1
"a court order",0,2,1
"a cover band",0,1,1
"a cover for",1,0,1
"a cover letter",1,0,2
"a cover of",2,0,3
"a cover that",0,1,1
"a cover up",1,0,1
"a cozy blanket",1,1,0
"a crack in",1,0,1
"a crash course",2,0,1
"a craving for",4,0,3
"a crazy idea",1,0,2
"a crazy number",1,0,1
"a crazy person",1,0,2
"a creamy consistency",1,1,0
"a creation of",1,0,1
"a creative and",0,1,1
"a creative industry",1,0,1
"a credit card",1,0,2
"a credit union",1,1,0
"a crime if",1,1,0
"a crime to",4,0,1
"a criminal defense",0,1,1
"a crisp white",2,0,1
"a cross between",4,0,1
"a cross on",1,0,1
"a crowd pleaser",2,1,0
"a crowded street",1,1,0
"a crush on",4,0,8
"a crust from",1,1,0
"a cry for",2,0,3
"a cue from",2,0,1
"a culture of",2,2,1
"a culture that",2,1,0
"a cup of",31,4,21
"a cup when",1,0,1
"a curling iron",1,0,2
"a curse for",1,1,0
"a curse or",1,0,1
"a custom order",1,0,1
"a customer who",2,0,1
"a cut i",1,0,1
"a cute and",2,0,1
"a cute girl",1,0,1
"a cute little",6,0,2
"a cutting board",2,0,1
"a daily basis",12,1,4
"a daily reminder",1,0,1
"a damp towel",1,0,1
"a danger to",3,0,1
"a dangerous new",1,0,1
"a dangerous thing",2,0,1
"a dark and",3,0,1
"a dark place",0,2,1
"a dash of",7,0,1
"a date and",0,1,2
"a date for",2,0,2
"a date to",1,0,3
"a date with",1,0,5
"a dating website",1,1,0
"a daughter in",1,1,0
"a daunting prospect",1,1,0
"a day about",0,1,1
"a day after",1,4,1
"a day and",11,1,10
"a day at",3,0,1
"a day but",7,0,1
"a day by",2,0,1
"a day camp",1,1,0
"a day can",1,0,1
"a day earlier",0,1,1
"a day for",3,0,3
"a day goes",2,1,0
"a day i",6,0,3
"a day i'll",1,0,1
"a day if",1,0,1
"a day in",13,1,6
"a day is",3,0,3
"a day it",7,0,2
"a day late",2,0,1
"a day like",2,0,1
"a day long",1,1,0
"a day may",1,0,1
"a day now",2,0,2
"a day of",15,2,16
"a day off",5,0,12
"a day on",3,1,1
"a day once",2,0,1
"a day or",12,0,3
"a day shy",1,0,1
"a day spent",1,0,1
"a day that",6,0,2
"a day the",2,1,3
"a day to",11,2,12
"a day until",2,1,0
"a day when",2,1,4
"a day while",0,1,1
"a day with",1,1,1
"a day you",1,0,1
"a de la",0,1,1
"a dead baby",1,0,1
"a dead body",1,1,1
"a dead end",3,1,1
"a deadline for",1,0,1
"a deadly weapon",2,1,0
"a deal but",1,0,2
"a deal on",0,1,1
"a deal with",0,3,1
"a dear friend",5,0,4
"a death sentence",4,0,1
"a debt to",1,1,0
"a decade and",1,1,0
"a decade in",3,1,0
"a decade later",2,0,2
"a decade of",5,1,1
"a decade the",1,1,0
"a decent job",3,0,1
"a decent time",2,0,1
"a decision about",1,1,0
"a decision for",1,1,0
"a decision on",2,1,0
"a decision to",4,2,2
"a decrease in",1,1,1
"a deep breath",9,0,1
"a deep emotional",2,0,1
"a deep heavy",1,1,0
"a deep hole",1,1,0
"a defense attorney",1,1,0
"a defense mechanism",0,1,3
"a deficit of",1,2,0
"a degree but",1,1,0
"a degree in",2,2,1
"a delicious blend",1,0,1
"a delicious breakfast",1,0,1
"a delivery charge",1,0,1
"a democrat to",0,1,1
"a democratically elected",1,1,0
"a demon in",1,0,1
"a department of",1,2,0
"a description of",6,1,0
"a desert island",1,1,0
"a desire to",5,2,0
"a desk and",1,1,1
"a desperate lady",1,0,1
"a diet of",1,0,2
"a diet that",1,0,1
"a difference and",1,0,3
"a difference between",5,1,9
"a difference i",1,0,1
"a difference in",7,1,5
"a difference is",1,0,1
"a difference the",1,1,0
"a difference with",1,1,1
"a different account",1,1,2
"a different approach",3,1,0
"a different color",3,0,1
"a different drink",1,0,1
"a different language",1,0,2
"a different light",1,0,1
"a different mood",1,1,0
"a different name",1,0,2
"a different note",1,0,1
"a different number",0,1,1
"a different path",2,0,1
"a different person",2,2,1
"a different place",2,0,2
"a different realm",1,0,1
"a different reason",1,1,0
"a different sort",1,1,0
"a different standard",1,1,0
"a different story",4,2,2
"a different take",2,0,1
"a different thing",1,0,1
"a different time",3,1,1
"a different view",1,2,1
"a different way",6,1,2
"a difficult conversation",0,1,1
"a dime a",2,0,1
"a dining room",5,0,1
"a dinner party",2,0,1
"a dinner plate",0,1,1
"a dip in",3,1,0
"a diploma or",1,1,0
"a direct line",1,0,1
"a direct relationship",1,0,1
"a director of",3,0,2
"a dirt road",3,0,1
"a disaster i",2,1,0
"a discount code",1,0,1
"a discount on",2,0,1
"a discussion with",2,1,1
"a dislike for",1,0,1
"a dislike of",0,1,1
"a disney park",1,1,0
"a disney princess",1,0,2
"a display of",2,1,2
"a distance away",0,1,1
"a division of",2,1,0
"a do over",1,0,2
"a doctor and",3,0,1
"a doctor to",1,0,1
"a doctor who",1,1,0
"a documentary about",1,0,1
"a documentary on",1,0,2
"a dog's life",1,0,1
"a dog a",3,0,1
"a dog and",5,0,1
"a dog as",1,0,1
"a dog barking",1,0,1
"a dog to",1,0,1
"a dog with",1,0,1
"a dollar a",1,0,1
"a dollar i",2,0,1
"a dollar in",1,0,1
"a domestic violence",1,1,0
"a donation box",1,1,0
"a donut shop",1,0,1
"a door to",1,0,1
"a dose of",2,1,1
"a double play",0,1,2
"a double take",1,0,1
"a double win",1,0,1
"a doubt that",2,0,1
"a doubt the",1,0,1
"a dozen little",1,0,1
"a dozen times",2,0,1
"a dr seuss",1,0,1
"a drawing in",2,0,1
"a dream about",1,0,7
"a dream and",3,0,3
"a dream come",3,0,4
"a dream it's",2,0,1
"a dream of",2,0,1
"a dream that",2,0,20
"a dreamer but",1,0,1
"a dress for",1,0,2
"a dress rehearsal",1,0,1
"a drink and",1,0,4
"a drink for",1,0,3
"a drink i",2,0,1
"a drink of",2,0,1
"a drink or",1,0,3
"a drink when",1,0,1
"a drink with",1,0,1
"a drinking glass",1,1,0
"a drive by",1,1,1
"a drive through",1,0,2
"a drop in",3,1,1
"a drop of",3,0,2
"a drug addict",1,0,1
"a drug deal",0,1,3
"a drug dealer",1,1,1
"a dry eye",1,0,1
"a dude named",1,0,2
"a dude that",1,0,3
"a dull boy",1,0,1
"a dull moment",1,0,1
"a dumb question",1,0,2
"a dvd of",2,0,1
"a euphemism for",1,0,1
"a fabulous day",3,0,3
"a fabulous friday",1,0,1
"a fabulous job",2,0,1
"a fabulous time",2,0,1
"a fabulous weekend",2,0,5
"a face for",1,0,1
"a facebook account",1,0,1
"a facebook page",1,0,1
"a fact of",2,1,0
"a fact that",5,1,1
"a faculty member",1,1,0
"a fair amount",4,0,2
"a fair share",1,1,0
"a fair shot",1,0,1
"a fairy tale",2,1,1
"a falling star",1,0,1
"a family day",1,1,0
"a family matter",1,1,0
"a family member",5,1,3
"a family of",12,1,3
"a family our",1,1,0
"a family party",1,0,1
"a family that",3,2,0
"a family trip",2,0,1
"a family when",1,0,1
"a family with",1,0,1
"a fan and",2,0,2
"a fan i",2,0,4
"a fan of",42,0,38
"a fantastic job",4,1,0
"a fantastic weekend",1,0,1
"a far cry",2,2,0
"a far more",5,0,2
"a farm in",2,1,0
"a farmer in",1,0,1
"a fascinating and",1,0,1
"a fast food",3,1,1
"a fast growing",2,1,1
"a fast one",2,0,1
"a fat suit",0,1,1
"a fat woman",1,0,1
"a fatal flaw",1,0,1
"a father can",1,0,1
"a favor and",3,0,2
"a favorite book",1,0,1
"a favorite in",1,0,1
"a favorite of",2,0,2
"a fear of",3,0,2
"a fear that",5,0,1
"a federal job",0,1,1
"a federal law",1,1,0
"a fee to",0,1,1
"a feel for",4,1,0
"a feeling i",2,0,3
"a feeling if",1,0,1
"a feeling of",14,0,2
"a feeling that",3,0,4
"a feeling we",0,1,1
"a few bites",2,1,0
"a few blocks",1,1,2
"a few bucks",2,2,1
"a few cans",1,0,1
"a few cards",3,0,1
"a few clouds",2,0,5
"a few days",89,1,44
"a few details",2,0,1
"a few different",7,3,1
"a few dollars",2,0,2
"a few dozen",2,0,1
"a few extra",2,1,2
"a few feet",4,0,1
"a few folks",1,0,1
"a few for",2,0,3
"a few friends",8,0,1
"a few from",2,0,1
"a few good",3,0,2
"a few great",2,0,2
"a few hours",34,5,20
"a few house",1,0,1
"a few hundred",5,2,3
"a few ideas",1,0,2
"a few in",2,0,1
"a few lines",1,0,1
"a few links",2,0,1
"a few miles",4,1,0
"a few minor",1,0,1
"a few minutes",57,7,18
"a few mistakes",1,0,1
"a few months",44,4,12
"a few more",50,3,27
"a few new",4,0,5
"a few nights",1,1,2
"a few of",76,2,17
"a few old",1,1,0
"a few other",11,0,5
"a few others",5,0,3
"a few paintings",1,0,1
"a few pairs",2,1,1
"a few people",16,2,5
"a few pieces",4,0,1
"a few places",2,0,1
"a few questions",5,0,2
"a few scenes",3,0,1
"a few seasons",2,0,1
"a few seconds",11,2,2
"a few short",5,1,1
"a few shots",3,0,1
"a few spots",1,0,1
"a few stories",3,0,1
"a few suggestions",3,0,1
"a few tasty",1,0,1
"a few the",1,0,3
"a few things",30,0,6
"a few thoughts",2,0,1
"a few thousand",2,0,1
"a few times",47,1,12
"a few tips",2,1,0
"a few videos",1,0,1
"a few vintage",1,0,1
"a few weeks",68,6,21
"a few with",1,0,1
"a few words",3,1,0
"a few years",52,9,17
"a field day",1,1,0
"a field goal",1,1,2
"a field where",1,0,1
"a fifth round",0,1,1
"a fight at",1,0,2
"a fight with",2,0,2
"a film about",1,0,2
"a film by",1,1,1
"a film in",1,0,1
"a film on",1,0,1
"a film that",5,1,0
"a final determination",1,1,0
"a final farewell",1,1,0
"a finalist in",1,0,1
"a financial crisis",1,0,1
"a fine job",3,0,2
"a fine of",2,1,0
"a fine wine",1,0,1
"a fire and",2,0,1
"a fire at",0,1,1
"a fire in",3,1,0
"a fire truck",1,0,1
"a firm believer",0,1,1
"a first floor",1,1,0
"a first grader",0,1,1
"a first impression",1,0,1
"a first round",1,4,3
"a first time",3,1,1
"a first timer",0,1,1
"a fish out",1,0,1
"a fist fight",1,1,1
"a fistful of",1,1,0
"a fitting tribute",0,1,1
"a five day",0,1,1
"a five mile",1,1,0
"a five minute",3,1,0
"a five year",4,3,2
"a flair for",1,0,1
"a flat screen",0,1,2
"a flat tire",1,0,2
"a flier on",0,1,1
"a flight out",1,0,1
"a flight to",1,0,1
"a flock of",3,2,0
"a flood of",0,1,2
"a flow chart",1,0,1
"a flower has",1,0,1
"a focus for",1,0,1
"a focus on",5,0,1
"a follow up",9,0,2
"a font of",1,0,1
"a food blog",1,0,1
"a food drive",0,1,1
"a food processor",13,2,0
"a food truck",0,1,5
"a fool for",2,0,2
"a fool to",1,0,1
"a football game",3,2,2
"a force to",2,0,2
"a foreign language",2,0,4
"a form of",20,1,1
"a form to",1,0,1
"a former editor",2,2,0
"a former senior",1,1,0
"a former student",3,0,1
"a fortune cookie",1,0,1
"a forum i",1,0,1
"a foster child",0,1,1
"a four day",2,1,0
"a four year",2,3,0
"a fraction of",2,1,0
"a frame for",1,0,1
"a freak but",1,0,3
"a free agent",1,1,2
"a free app",1,0,1
"a free copy",2,0,2
"a free drink",1,0,2
"a free gift",1,0,2
"a free kick",1,1,0
"a free market",2,0,1
"a free movie",0,1,3
"a free online",1,1,0
"a free quote",1,0,1
"a free range",3,0,1
"a free set",1,0,1
"a free society",2,1,1
"a free speech",0,1,1
"a free throw",0,1,1
"a free trip",1,0,2
"a freedom of",2,1,0
"a freight train",1,0,2
"a french kiss",1,0,1
"a frequent visitor",1,1,0
"a fresh bottle",1,0,1
"a fresh lime",1,0,1
"a fresh perspective",1,0,1
"a fresh start",5,0,4
"a friday afternoon",1,1,0
"a friday night",1,0,3
"a friend's house",3,0,2
"a friend's wedding",2,0,1
"a friend also",1,0,1
"a friend and",8,1,3
"a friend at",1,0,3
"a friend but",3,0,1
"a friend did",1,0,1
"a friend for",7,1,2
"a friend i",4,0,1
"a friend if",1,0,3
"a friend in",3,0,6
"a friend is",2,0,5
"a friend just",1,0,1
"a friend of",25,2,13
"a friend on",4,0,2
"a friend or",4,0,3
"a friend so",1,0,1
"a friend suggested",1,1,0
"a friend that",1,0,2
"a friend to",3,0,6
"a friend when",1,0,1
"a friend who",8,2,6
"a friend who's",0,1,1
"a friend will",1,0,1
"a frightfully good",1,0,1
"a frozen turkey",1,0,1
"a fruit salad",1,0,1
"a frying pan",3,0,1
"a full 360",1,1,0
"a full and",2,1,0
"a full band",0,1,1
"a full bottle",1,0,1
"a full day",6,0,8
"a full house",1,0,1
"a full length",3,0,1
"a full meal",0,1,1
"a full moon",3,1,4
"a full on",3,0,2
"a full out",1,0,1
"a full saturday",1,0,1
"a full season",2,1,1
"a full service",0,2,2
"a full time",22,1,0
"a full week",1,0,4
"a fun adventure",1,0,1
"a fun and",4,0,2
"a fun day",1,0,3
"a fun evening",1,0,1
"a fun job",1,0,1
"a fun little",3,0,1
"a fun loving",1,0,1
"a fun movie",1,0,1
"a fun new",1,0,1
"a fun night",1,0,12
"a fun one",1,0,2
"a fun opportunity",1,0,1
"a fun project",2,0,1
"a fun read",2,0,1
"a fun team",1,1,1
"a fun time",5,0,6
"a fun week",1,0,1
"a fun weekend",4,0,5
"a function of",4,2,5
"a fundraiser for",1,1,2
"a fundraiser to",1,0,1
"a funeral for",1,0,1
"a funny and",1,0,1
"a funny bone",1,0,1
"a funny guy",1,0,1
"a funny story",1,0,1
"a fusion of",1,1,0
"a future of",1,1,0
"a future where",2,0,1
"a gaggle of",1,0,1
"a gal could",1,0,1
"a gallery and",1,0,1
"a gallery space",0,1,1
"a gallon of",3,0,3
"a game a",1,1,1
"a game and",1,0,1
"a game for",1,1,2
"a game i",1,0,3
"a game like",1,0,1
"a game of",10,1,6
"a game show",2,1,0
"a game that",2,0,1
"a game to",0,2,1
"a game with",3,0,2
"a gang of",1,0,1
"a gas station",3,1,2
"a gated community",2,0,1
"a gay man",2,0,1
"a gender neutral",1,0,1
"a generation ago",3,2,0
"a genius of",1,0,1
"a genius to",1,0,2
"a giant monster",1,0,1
"a giant step",1,0,1
"a gift and",3,0,3
"a gift certificate",1,0,1
"a gift for",4,0,2
"a gift from",9,1,5
"a gift i",0,1,1
"a gift shop",1,0,1
"a gift that",3,0,1
"a gift to",2,1,2
"a gingerbread man",1,0,1
"a giraffe and",1,0,1
"a girl and",4,0,3
"a girl but",2,0,3
"a girl came",1,0,1
"a girl can",2,0,4
"a girl could",2,0,1
"a girl for",1,0,1
"a girl from",2,0,1
"a girl i",1,0,3
"a girl in",2,0,3
"a girl is",1,0,6
"a girl named",1,0,1
"a girl scout",1,0,1
"a girl that",3,0,5
"a girl this",1,0,1
"a girl to",2,0,6
"a girl who",13,0,7
"a girl who's",1,0,2
"a girl with",4,0,6
"a girl without",1,0,1
"a girl would",1,0,1
"a girly day",1,0,1
"a given area",1,1,0
"a given day",0,1,2
"a given in",1,1,0
"a given that",1,0,1
"a glass and",2,0,1
"a glass case",1,0,1
"a glass eye",1,0,1
"a glass of",16,1,22
"a glimmer of",1,0,1
"a glimpse of",13,3,3
"a global community",1,1,0
"a glut of",2,1,0
"a gluten free",5,0,1
"a goal and",2,2,0
"a goal for",1,0,1
"a goal i",3,0,1
"a goal is",1,0,1
"a goal of",2,1,0
"a goal to",3,1,1
"a god given",1,0,1
"a gold medal",1,0,1
"a gold watch",1,1,0
"a golden globe",3,0,1
"a good 15",1,0,1
"a good ab",1,0,1
"a good alternative",1,0,1
"a good american",1,1,0
"a good and",2,2,2
"a good attitude",3,0,2
"a good book",8,0,10
"a good burger",1,0,2
"a good buy",1,0,1
"a good call",1,0,2
"a good cause",4,2,3
"a good challenge",0,1,2
"a good chance",1,1,2
"a good character",1,0,1
"a good choice",6,1,0
"a good conference",1,0,2
"a good conversation",2,0,4
"a good day",8,2,96
"a good deal",7,0,2
"a good dog",1,0,1
"a good drink",1,0,1
"a good easter",1,0,2
"a good effort",1,0,1
"a good enough",2,2,1
"a good example",7,1,4
"a good excuse",1,0,1
"a good feeling",2,0,2
"a good fight",1,0,1
"a good first",2,1,2
"a good fit",1,0,4
"a good friend",11,0,10
"a good gift",1,0,2
"a good girl",2,0,2
"a good good",1,0,1
"a good guess",1,0,1
"a good guy",3,1,11
"a good hard",1,0,1
"a good idea",31,5,40
"a good indicator",2,0,1
"a good job",16,2,10
"a good laugh",2,0,7
"a good lawyer",1,0,2
"a good leader",2,1,0
"a good life",3,0,1
"a good listener",3,0,2
"a good little",2,0,2
"a good look",7,0,7
"a good looking",1,2,1
"a good man",2,1,6
"a good meal",4,0,1
"a good memory",1,0,2
"a good mentor",1,0,1
"a good mix",2,0,1
"a good mom",1,0,1
"a good mood",4,0,17
"a good morning",2,0,9
"a good move",2,0,2
"a good movie",5,0,6
"a good name",1,0,2
"a good night",6,0,27
"a good night's",1,0,2
"a good nights",1,0,1
"a good number",3,0,1
"a good ol'",2,0,1
"a good old",3,0,1
"a good one",18,0,45
"a good opportunity",1,1,0
"a good option",1,0,1
"a good or",2,1,0
"a good outcome",2,0,1
"a good pair",1,1,0
"a good part",2,0,1
"a good person",2,0,8
"a good pick",1,0,1
"a good place",10,1,10
"a good player",1,0,2
"a good read",3,0,2
"a good reason",2,1,4
"a good relationship",5,0,1
"a good reminder",2,1,1
"a good reputation",1,1,0
"a good response",1,0,1
"a good run",2,0,2
"a good sale",1,0,1
"a good selection",2,1,0
"a good shot",2,1,0
"a good show",2,0,8
"a good sign",6,1,8
"a good sleep",1,0,1
"a good source",2,0,1
"a good sport",1,0,3
"a good start",5,1,9
"a good story",5,1,2
"a good summer",0,1,1
"a good teacher",1,0,1
"a good team",1,1,3
"a good test",1,0,2
"a good thing",58,2,36
"a good time",22,3,55
"a good tool",1,0,3
"a good track",1,0,1
"a good trip",1,0,5
"a good use",2,0,1
"a good walk",1,0,1
"a good way",19,0,20
"a good week",7,0,5
"a good weekend",2,0,17
"a good wife",1,0,1
"a good wine",0,1,1
"a good word",1,0,2
"a good workout",1,0,6
"a good writer",1,0,1
"a good year",1,1,3
"a goodnight kiss",0,1,1
"a google search",2,0,1
"a government controlled",1,0,1
"a grad student",1,0,2
"a grain of",4,0,2
"a grammy in",0,1,1
"a grand marnier",1,0,1
"a grand slam",2,1,1
"a grand time",2,0,1
"a graphic designer",1,0,2
"a great 2012",1,0,6
"a great and",5,0,6
"a great article",1,0,2
"a great artist",1,0,2
"a great band",1,0,1
"a great believer",1,0,1
"a great big",2,0,1
"a great blessing",1,0,1
"a great blog",1,0,1
"a great book",8,0,7
"a great break",0,1,1
"a great cast",1,0,1
"a great cause",1,0,7
"a great chance",4,0,2
"a great choice",3,1,0
"a great city",1,0,4
"a great coach",0,1,1
"a great compliment",1,0,2
"a great concert",1,0,1
"a great crowd",2,0,3
"a great day",12,0,158
"a great deal",44,3,9
"a great evening",2,0,4
"a great event",0,1,10
"a great example",2,0,2
"a great experience",1,2,7
"a great family",2,0,2
"a great feeling",3,1,4
"a great film",3,0,3
"a great fit",1,0,3
"a great friday",1,0,7
"a great friend",4,0,4
"a great game",2,0,8
"a great gift",1,0,1
"a great group",1,0,9
"a great guy",0,1,3
"a great holiday",1,0,4
"a great idea",10,0,23
"a great imagination",1,0,1
"a great inspiration",1,0,2
"a great investment",0,1,1
"a great job",15,0,22
"a great leader",3,1,1
"a great little",3,0,3
"a great long",1,0,1
"a great loss",2,0,1
"a great lunch",1,0,3
"a great match",1,0,1
"a great mix",1,0,1
"a great monday",1,0,5
"a great mother's",4,0,1
"a great movie",1,0,6
"a great new",3,0,8
"a great night",2,0,34
"a great one",5,0,11
"a great opportunity",4,0,4
"a great option",1,0,1
"a great part",1,1,0
"a great person",0,1,4
"a great personality",1,0,1
"a great place",10,1,12
"a great player",0,1,1
"a great post",1,0,1
"a great price",3,0,3
"a great program",2,0,3
"a great quote",1,0,1
"a great read",1,0,1
"a great resource",1,0,5
"a great series",1,0,2
"a great shot",1,0,1
"a great song",4,0,6
"a great source",3,0,2
"a great start",5,0,9
"a great story",4,1,4
"a great success",1,0,1
"a great summer",1,0,2
"a great sunday",1,0,1
"a great surprise",1,0,1
"a great talk",1,0,2
"a great team",0,1,5
"a great thanksgiving",1,0,2
"a great thing",1,1,5
"a great time",22,1,94
"a great tool",1,0,2
"a great trade",1,0,1
"a great trick",1,0,1
"a great trip",2,0,5
"a great tuesday",2,0,1
"a great turnout",1,0,4
"a great understanding",1,1,0
"a great video",1,0,1
"a great view",3,0,1
"a great voice",1,0,3
"a great way",35,1,12
"a great week",6,0,39
"a great weekend",15,0,92
"a great woman",1,0,1
"a great workout",2,0,2
"a great writer",1,0,2
"a great year",2,0,6
"a green card",0,1,1
"a grilled cheese",0,1,2
"a grocery store",4,0,1
"a groundswell of",2,1,0
"a group called",3,2,1
"a group in",1,1,1
"a group of",60,8,6
"a group that",1,1,1
"a group with",1,1,0
"a grouping of",2,0,1
"a growing number",1,1,2
"a grown man",3,0,5
"a grown up",6,0,6
"a grudge against",1,1,0
"a guarantee of",1,0,1
"a guest blogger",1,0,1
"a guest for",1,0,1
"a guest of",4,0,1
"a guest star",2,0,1
"a guide to",3,0,1
"a guilty conscience",0,1,1
"a gun and",3,1,2
"a gun if",1,0,1
"a gun in",2,0,2
"a gun to",0,1,1
"a gunshot wound",1,1,0
"a gust of",1,1,0
"a guy &",1,0,1
"a guy in",2,2,4
"a guy like",0,1,3
"a guy named",2,0,1
"a guy she",2,0,1
"a guy so",1,0,1
"a guy that",3,0,5
"a guy that's",0,1,1
"a guy to",1,1,2
"a guy who",6,0,8
"a guy who's",2,0,2
"a guy with",1,0,2
"a gym and",1,0,1
"a habit of",6,0,4
"a habitat for",1,1,0
"a half a",3,0,3
"a half ago",3,1,1
"a half an",2,0,2
"a half before",1,0,1
"a half box",1,1,0
